acc,tax_id,name,total_count,self_count
ERR575806,694002,Betacoronavirus,7,0
ERR575806,693995,Coronavirinae,7,0
ERR575806,1335626,Middle East respiratory syndrome coronavirus,7,7
ERR575807,2509494,Merbecovirus,4,0
ERR575807,694002,Betacoronavirus,4,0
ERR575807,2501931,Orthocoronavirinae,4,0
ERR575807,1335626,Middle East respiratory syndrome-related coronavirus,4,4
ERR575808,693995,Coronavirinae,2,0
ERR575808,694002,Betacoronavirus,2,0
ERR575808,696098,unclassified Betacoronavirus,2,0
ERR575808,1335626,Middle East respiratory syndrome coronavirus,2,2
ERR575809,693995,Coronavirinae,5,0
ERR575809,696098,unclassified Betacoronavirus,5,0
ERR575809,694002,Betacoronavirus,5,0
ERR575809,1335626,Middle East respiratory syndrome coronavirus,5,5
ERR575810,693995,Coronavirinae,6,0
ERR575810,696098,unclassified Betacoronavirus,6,0
ERR575810,694002,Betacoronavirus,6,0
ERR575810,1335626,Middle East respiratory syndrome coronavirus,6,6
ERR575811,2501931,Orthocoronavirinae,7,0
ERR575811,694002,Betacoronavirus,7,0
ERR575811,2509494,Merbecovirus,7,0
ERR575811,1335626,Middle East respiratory syndrome-related coronavirus,7,7
ERR575812,696098,unclassified Betacoronavirus,7,0
ERR575812,693995,Coronavirinae,7,0
ERR575812,694002,Betacoronavirus,7,0
ERR575812,1335626,Middle East respiratory syndrome coronavirus,7,7
ERR575813,696098,unclassified Betacoronavirus,7,0
ERR575813,694002,Betacoronavirus,7,0
ERR575813,693995,Coronavirinae,7,0
ERR575813,1335626,Middle East respiratory syndrome coronavirus,7,7
ERR575814,693995,Coronavirinae,10,0
ERR575814,696098,unclassified Betacoronavirus,10,0
ERR575814,694002,Betacoronavirus,10,0
ERR575814,1335626,Middle East respiratory syndrome coronavirus,10,10
ERR575815,694002,Betacoronavirus,397542,0
ERR575815,693995,Coronavirinae,397542,0
ERR575815,696098,unclassified Betacoronavirus,397542,9
ERR575815,1335626,Middle East respiratory syndrome coronavirus,397531,397531
ERR575815,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,2,2
ERR575816,693995,Coronavirinae,331275,0
ERR575816,694002,Betacoronavirus,331275,0
ERR575816,696098,unclassified Betacoronavirus,331275,11
ERR575816,1335626,Middle East respiratory syndrome coronavirus,331262,331262
ERR575816,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,2,2
ERR575817,693995,Coronavirinae,587258,0
ERR575817,694002,Betacoronavirus,587258,4
ERR575817,696098,unclassified Betacoronavirus,587239,3
ERR575817,1335626,Middle East respiratory syndrome coronavirus,587233,587233
ERR575817,694008,Pipistrellus bat coronavirus HKU5,13,13
ERR575817,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,3,3
ERR575817,290028,Human coronavirus HKU1,2,2
ERR575818,2501931,Orthocoronavirinae,73339,0
ERR575818,694002,Betacoronavirus,73339,1
ERR575818,2509494,Merbecovirus,73338,3
ERR575818,1335626,Middle East respiratory syndrome-related coronavirus,73335,73334
ERR575818,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,1,1
ERR575819,693995,Coronavirinae,211279,0
ERR575819,694002,Betacoronavirus,211279,1
ERR575819,696098,unclassified Betacoronavirus,211276,10
ERR575819,1335626,Middle East respiratory syndrome coronavirus,211264,211264
ERR575819,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,2,2
ERR575819,694007,Tylonycteris bat coronavirus HKU4,2,2
ERR575820,693995,Coronavirinae,170538,0
ERR575820,694002,Betacoronavirus,170538,3
ERR575820,696098,unclassified Betacoronavirus,170534,3
ERR575820,1335626,Middle East respiratory syndrome coronavirus,170531,170531
ERR575820,694008,Pipistrellus bat coronavirus HKU5,1,1
ERR575821,696098,unclassified Betacoronavirus,195,0
ERR575821,694002,Betacoronavirus,195,0
ERR575821,693995,Coronavirinae,195,0
ERR575821,1335626,Middle East respiratory syndrome coronavirus,195,195
ERR575822,693995,Coronavirinae,246,0
ERR575822,696098,unclassified Betacoronavirus,246,0
ERR575822,694002,Betacoronavirus,246,0
ERR575822,1335626,Middle East respiratory syndrome coronavirus,246,246
ERR575823,696098,unclassified Betacoronavirus,76782,0
ERR575823,693995,Coronavirinae,76782,0
ERR575823,694002,Betacoronavirus,76782,0
ERR575823,1335626,Middle East respiratory syndrome coronavirus,76782,76782
ERR575824,694002,Betacoronavirus,11851,0
ERR575824,693995,Coronavirinae,11851,0
ERR575824,696098,unclassified Betacoronavirus,11851,0
ERR575824,1335626,Middle East respiratory syndrome coronavirus,11851,11851
ERR575825,694002,Betacoronavirus,10,0
ERR575825,2509494,Merbecovirus,10,0
ERR575825,2501931,Orthocoronavirinae,10,0
ERR575825,1335626,Middle East respiratory syndrome-related coronavirus,10,10
ERR575826,696098,unclassified Betacoronavirus,25758,0
ERR575826,693995,Coronavirinae,25758,0
ERR575826,694002,Betacoronavirus,25758,0
ERR575826,1335626,Middle East respiratory syndrome coronavirus,25758,25758
ERR575827,694002,Betacoronavirus,4722,0
ERR575827,693995,Coronavirinae,4722,0
ERR575827,696098,unclassified Betacoronavirus,4722,0
ERR575827,1335626,Middle East respiratory syndrome coronavirus,4722,4722
ERR575828,2509494,Merbecovirus,9,0
ERR575828,2501931,Orthocoronavirinae,9,0
ERR575828,694002,Betacoronavirus,9,0
ERR575828,1335626,Middle East respiratory syndrome-related coronavirus,9,9
ERR575829,694002,Betacoronavirus,6,0
ERR575829,693995,Coronavirinae,6,0
ERR575829,696098,unclassified Betacoronavirus,6,0
ERR575829,1335626,Middle East respiratory syndrome coronavirus,6,6
ERR575830,696098,unclassified Betacoronavirus,8,0
ERR575830,693995,Coronavirinae,8,0
ERR575830,694002,Betacoronavirus,8,0
ERR575830,1335626,Middle East respiratory syndrome coronavirus,8,8
ERR575831,696098,unclassified Betacoronavirus,12,0
ERR575831,693995,Coronavirinae,12,0
ERR575831,694002,Betacoronavirus,12,0
ERR575831,1335626,Middle East respiratory syndrome coronavirus,12,12
ERR575832,693995,Coronavirinae,4,0
ERR575832,694002,Betacoronavirus,4,0
ERR575832,696098,unclassified Betacoronavirus,4,0
ERR575832,1335626,Middle East respiratory syndrome coronavirus,4,4
ERR575833,2509494,Merbecovirus,1,0
ERR575833,2501931,Orthocoronavirinae,1,0
ERR575833,694002,Betacoronavirus,1,0
ERR575833,1335626,Middle East respiratory syndrome-related coronavirus,1,1
ERR575834,693995,Coronavirinae,185,0
ERR575834,696098,unclassified Betacoronavirus,185,0
ERR575834,694002,Betacoronavirus,185,0
ERR575834,1335626,Middle East respiratory syndrome coronavirus,185,185
ERR575835,2509494,Merbecovirus,106,0
ERR575835,694002,Betacoronavirus,106,0
ERR575835,2501931,Orthocoronavirinae,106,0
ERR575835,1335626,Middle East respiratory syndrome-related coronavirus,106,106
ERR575836,696098,unclassified Betacoronavirus,179,0
ERR575836,693995,Coronavirinae,179,0
ERR575836,694002,Betacoronavirus,179,0
ERR575836,1335626,Middle East respiratory syndrome coronavirus,179,179
ERR575837,694002,Betacoronavirus,531319,0
ERR575837,693995,Coronavirinae,531319,0
ERR575837,696098,unclassified Betacoronavirus,531318,12
ERR575837,1335626,Middle East respiratory syndrome coronavirus,531303,531303
ERR575837,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,3,3
ERR575837,290028,Human coronavirus HKU1,1,1
ERR575838,693995,Coronavirinae,155324,0
ERR575838,694002,Betacoronavirus,155324,3
ERR575838,696098,unclassified Betacoronavirus,155320,3
ERR575838,1335626,Middle East respiratory syndrome coronavirus,155316,155316
ERR575838,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,1,1
ERR575838,694008,Pipistrellus bat coronavirus HKU5,1,1
ERR575839,693995,Coronavirinae,518093,0
ERR575839,694002,Betacoronavirus,518093,8
ERR575839,696098,unclassified Betacoronavirus,518076,15
ERR575839,1335626,Middle East respiratory syndrome coronavirus,518055,518055
ERR575839,694008,Pipistrellus bat coronavirus HKU5,8,8
ERR575839,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,6,6
ERR575839,290028,Human coronavirus HKU1,1,1
ERR575840,693995,Coronavirinae,347072,0
ERR575840,694002,Betacoronavirus,347072,2
ERR575840,696098,unclassified Betacoronavirus,347069,4
ERR575840,1335626,Middle East respiratory syndrome coronavirus,347065,347065
ERR575840,694008,Pipistrellus bat coronavirus HKU5,1,1
ERR575841,2501931,Orthocoronavirinae,128,0
ERR575841,694002,Betacoronavirus,128,0
ERR575841,2509494,Merbecovirus,128,1
ERR575841,1335626,Middle East respiratory syndrome-related coronavirus,127,127
ERR575842,694002,Betacoronavirus,13,0
ERR575842,693995,Coronavirinae,13,0
ERR575842,696098,unclassified Betacoronavirus,12,0
ERR575842,1335626,Middle East respiratory syndrome coronavirus,12,12
ERR575842,694007,Tylonycteris bat coronavirus HKU4,1,1
ERR575843,693995,Coronavirinae,17,0
ERR575843,694002,Betacoronavirus,17,0
ERR575843,696098,unclassified Betacoronavirus,17,0
ERR575843,1335626,Middle East respiratory syndrome coronavirus,17,17
ERR575844,693995,Coronavirinae,3658,0
ERR575844,696098,unclassified Betacoronavirus,3658,0
ERR575844,694002,Betacoronavirus,3658,0
ERR575844,1335626,Middle East respiratory syndrome coronavirus,3658,3658
ERR575845,696098,unclassified Betacoronavirus,6,0
ERR575845,693995,Coronavirinae,6,0
ERR575845,694002,Betacoronavirus,6,0
ERR575845,1335626,Middle East respiratory syndrome coronavirus,6,6
ERR575847,694002,Betacoronavirus,183,0
ERR575847,696098,unclassified Betacoronavirus,183,0
ERR575847,693995,Coronavirinae,183,0
ERR575847,1335626,Middle East respiratory syndrome coronavirus,183,183
ERR575848,694002,Betacoronavirus,115,0
ERR575848,2501931,Orthocoronavirinae,115,0
ERR575848,2509494,Merbecovirus,115,1
ERR575848,1335626,Middle East respiratory syndrome-related coronavirus,114,114
ERR575849,693995,Coronavirinae,202,0
ERR575849,694002,Betacoronavirus,202,0
ERR575849,696098,unclassified Betacoronavirus,202,0
ERR575849,1335626,Middle East respiratory syndrome coronavirus,202,202
ERR575858,2501931,Orthocoronavirinae,1,0
ERR575858,694002,Betacoronavirus,1,0
ERR575858,2509494,Merbecovirus,1,0
ERR575858,1335626,Middle East respiratory syndrome-related coronavirus,1,1
ERR575859,693995,Coronavirinae,6,0
ERR575859,696098,unclassified Betacoronavirus,6,0
ERR575859,694002,Betacoronavirus,6,0
ERR575859,1335626,Middle East respiratory syndrome coronavirus,6,6
ERR575860,694002,Betacoronavirus,2,0
ERR575860,696098,unclassified Betacoronavirus,2,0
ERR575860,693995,Coronavirinae,2,0
ERR575860,1335626,Middle East respiratory syndrome coronavirus,2,2
ERR575861,2501931,Orthocoronavirinae,9,0
ERR575861,2509494,Merbecovirus,9,0
ERR575861,694002,Betacoronavirus,9,0
ERR575861,1335626,Middle East respiratory syndrome-related coronavirus,9,9
ERR575862,696098,unclassified Betacoronavirus,12058,0
ERR575862,693995,Coronavirinae,12058,0
ERR575862,694002,Betacoronavirus,12058,0
ERR575862,1335626,Middle East respiratory syndrome coronavirus,12058,12058
ERR575863,2501931,Orthocoronavirinae,13,0
ERR575863,2509494,Merbecovirus,13,0
ERR575863,694002,Betacoronavirus,13,0
ERR575863,1335626,Middle East respiratory syndrome-related coronavirus,13,13
ERR575864,693995,Coronavirinae,4,0
ERR575864,696098,unclassified Betacoronavirus,4,0
ERR575864,694002,Betacoronavirus,4,0
ERR575864,1335626,Middle East respiratory syndrome coronavirus,4,4
ERR575865,694002,Betacoronavirus,1280,0
ERR575865,693995,Coronavirinae,1280,0
ERR575865,696098,unclassified Betacoronavirus,1280,0
ERR575865,1335626,Middle East respiratory syndrome coronavirus,1280,1280
ERR575866,694002,Betacoronavirus,99,0
ERR575866,693995,Coronavirinae,99,0
ERR575866,696098,unclassified Betacoronavirus,99,0
ERR575866,1335626,Middle East respiratory syndrome coronavirus,99,99
ERR575867,693995,Coronavirinae,1,0
ERR575867,696098,unclassified Betacoronavirus,1,0
ERR575867,694002,Betacoronavirus,1,0
ERR575867,1335626,Middle East respiratory syndrome coronavirus,1,1
ERR575869,694002,Betacoronavirus,5903,0
ERR575869,693995,Coronavirinae,5903,0
ERR575869,696098,unclassified Betacoronavirus,5903,0
ERR575869,1335626,Middle East respiratory syndrome coronavirus,5903,5903
ERR575870,694002,Betacoronavirus,6,0
ERR575870,2509494,Merbecovirus,6,0
ERR575870,2501931,Orthocoronavirinae,6,0
ERR575870,1335626,Middle East respiratory syndrome-related coronavirus,6,6
ERR575871,693995,Coronavirinae,16,0
ERR575871,696098,unclassified Betacoronavirus,16,0
ERR575871,694002,Betacoronavirus,16,0
ERR575871,1335626,Middle East respiratory syndrome coronavirus,16,16
ERR575874,696098,unclassified Betacoronavirus,155,0
ERR575874,694002,Betacoronavirus,155,0
ERR575874,693995,Coronavirinae,155,0
ERR575874,1335626,Middle East respiratory syndrome coronavirus,155,155
ERR575875,2501931,Orthocoronavirinae,8,0
ERR575875,2509494,Merbecovirus,8,0
ERR575875,694002,Betacoronavirus,8,0
ERR575875,1335626,Middle East respiratory syndrome-related coronavirus,8,8
ERR575876,696098,unclassified Betacoronavirus,1,0
ERR575876,693995,Coronavirinae,1,0
ERR575876,694002,Betacoronavirus,1,0
ERR575876,1335626,Middle East respiratory syndrome coronavirus,1,1
ERR575878,693995,Coronavirinae,52977,0
ERR575878,696098,unclassified Betacoronavirus,52977,0
ERR575878,694002,Betacoronavirus,52977,0
ERR575878,1335626,Middle East respiratory syndrome coronavirus,52977,52977
ERR575879,693995,Coronavirinae,269,0
ERR575879,696098,unclassified Betacoronavirus,269,0
ERR575879,694002,Betacoronavirus,269,0
ERR575879,1335626,Middle East respiratory syndrome coronavirus,269,269
ERR575880,693995,Coronavirinae,137729,0
ERR575880,694002,Betacoronavirus,137729,1
ERR575880,696098,unclassified Betacoronavirus,137728,2
ERR575880,1335626,Middle East respiratory syndrome coronavirus,137726,137726
ERR575881,2501931,Orthocoronavirinae,196867,0
ERR575881,694002,Betacoronavirus,196867,0
ERR575881,2509494,Merbecovirus,196867,194
ERR575881,1335626,Middle East respiratory syndrome-related coronavirus,196670,196666
ERR575881,694007,Tylonycteris bat coronavirus HKU4,3,3
ERR575881,1306931,Human betacoronavirus 2c Jordan-N3/2012,2,2
ERR575881,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,1,1
ERR575881,1235996,Human betacoronavirus 2c EMC/2012,1,1
ERR575882,693995,Coronavirinae,221530,0
ERR575882,694002,Betacoronavirus,221530,1
ERR575882,696098,unclassified Betacoronavirus,221528,4
ERR575882,1335626,Middle East respiratory syndrome coronavirus,221523,221523
ERR575882,290028,Human coronavirus HKU1,1,1
ERR575882,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,1,1
ERR575883,694002,Betacoronavirus,224299,0
ERR575883,693995,Coronavirinae,224299,0
ERR575883,696098,unclassified Betacoronavirus,224292,8
ERR575883,1335626,Middle East respiratory syndrome coronavirus,224284,224284
ERR575883,694008,Pipistrellus bat coronavirus HKU5,6,6
ERR575883,290028,Human coronavirus HKU1,1,1
ERR575884,693995,Coronavirinae,527568,0
ERR575884,694002,Betacoronavirus,527568,6
ERR575884,696098,unclassified Betacoronavirus,527549,22
ERR575884,1335626,Middle East respiratory syndrome coronavirus,527525,527525
ERR575884,694008,Pipistrellus bat coronavirus HKU5,11,11
ERR575884,290028,Human coronavirus HKU1,2,2
ERR575884,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,2,2
ERR575885,693995,Coronavirinae,271853,1
ERR575885,694002,Betacoronavirus,271852,4
ERR575885,696098,unclassified Betacoronavirus,271845,11
ERR575885,1335626,Middle East respiratory syndrome coronavirus,271832,271832
ERR575885,694008,Pipistrellus bat coronavirus HKU5,3,3
ERR575885,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,2,2
ERR575886,696098,unclassified Betacoronavirus,331,0
ERR575886,693995,Coronavirinae,331,0
ERR575886,694002,Betacoronavirus,331,0
ERR575886,1335626,Middle East respiratory syndrome coronavirus,331,331
ERR575887,2501931,Orthocoronavirinae,2211,0
ERR575887,694002,Betacoronavirus,2211,0
ERR575887,2509494,Merbecovirus,2211,1
ERR575887,1335626,Middle East respiratory syndrome-related coronavirus,2205,2205
ERR575887,694007,Tylonycteris bat coronavirus HKU4,3,3
ERR575887,694008,Pipistrellus bat coronavirus HKU5,2,2
ERR575888,2509494,Merbecovirus,2818,0
ERR575888,2501931,Orthocoronavirinae,2818,0
ERR575888,694002,Betacoronavirus,2818,0
ERR575888,1335626,Middle East respiratory syndrome-related coronavirus,2817,2817
ERR575888,694008,Pipistrellus bat coronavirus HKU5,1,1
ERR575889,694002,Betacoronavirus,99,0
ERR575889,693995,Coronavirinae,99,0
ERR575889,696098,unclassified Betacoronavirus,98,0
ERR575889,1335626,Middle East respiratory syndrome coronavirus,98,98
ERR575889,694008,Pipistrellus bat coronavirus HKU5,1,1
ERR575890,696098,unclassified Betacoronavirus,324,0
ERR575890,694002,Betacoronavirus,324,0
ERR575890,693995,Coronavirinae,324,0
ERR575890,1335626,Middle East respiratory syndrome coronavirus,324,324
ERR575891,694002,Betacoronavirus,1162,0
ERR575891,696098,unclassified Betacoronavirus,1162,0
ERR575891,693995,Coronavirinae,1162,0
ERR575891,1335626,Middle East respiratory syndrome coronavirus,1162,1162
ERR575892,693995,Coronavirinae,2138,0
ERR575892,694002,Betacoronavirus,2138,0
ERR575892,696098,unclassified Betacoronavirus,2138,0
ERR575892,1335626,Middle East respiratory syndrome coronavirus,2138,2138
ERR575893,694002,Betacoronavirus,914,0
ERR575893,2509494,Merbecovirus,914,0
ERR575893,2501931,Orthocoronavirinae,914,0
ERR575893,1335626,Middle East respiratory syndrome-related coronavirus,914,914
ERR575894,693995,Coronavirinae,604,0
ERR575894,694002,Betacoronavirus,604,0
ERR575894,696098,unclassified Betacoronavirus,604,0
ERR575894,1335626,Middle East respiratory syndrome coronavirus,604,604
ERR575895,693995,Coronavirinae,147726,0
ERR575895,694002,Betacoronavirus,147726,0
ERR575895,696098,unclassified Betacoronavirus,147724,10
ERR575895,1335626,Middle East respiratory syndrome coronavirus,147713,147713
ERR575895,290028,Human coronavirus HKU1,1,1
ERR575895,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,1,1
ERR575895,694008,Pipistrellus bat coronavirus HKU5,1,1
ERR575896,694002,Betacoronavirus,4021,0
ERR575896,2509494,Merbecovirus,4021,0
ERR575896,2501931,Orthocoronavirinae,4021,0
ERR575896,1335626,Middle East respiratory syndrome-related coronavirus,4021,4021
ERR575897,694002,Betacoronavirus,253339,0
ERR575897,693995,Coronavirinae,253339,0
ERR575897,696098,unclassified Betacoronavirus,253338,5
ERR575897,1335626,Middle East respiratory syndrome coronavirus,253333,253333
ERR575897,290028,Human coronavirus HKU1,1,1
ERR575898,694002,Betacoronavirus,63039,0
ERR575898,693995,Coronavirinae,63039,0
ERR575898,696098,unclassified Betacoronavirus,63039,1
ERR575898,1335626,Middle East respiratory syndrome coronavirus,63038,63038
ERR575899,694002,Betacoronavirus,413,0
ERR575899,693995,Coronavirinae,413,0
ERR575899,696098,unclassified Betacoronavirus,413,1
ERR575899,1335626,Middle East respiratory syndrome coronavirus,412,412
ERR575900,2501931,Orthocoronavirinae,67044,0
ERR575900,694002,Betacoronavirus,67044,0
ERR575900,2509494,Merbecovirus,67044,34
ERR575900,1335626,Middle East respiratory syndrome-related coronavirus,67010,67007
ERR575900,1306931,Human betacoronavirus 2c Jordan-N3/2012,1,1
ERR575900,1235996,Human betacoronavirus 2c EMC/2012,1,1
ERR575900,1368314,Coronavirus Neoromicia/PML-PHE1/RSA/2011,1,1
ERR575901,694002,Betacoronavirus,230929,0
ERR575901,693995,Coronavirinae,230929,0
ERR575901,696098,unclassified Betacoronavirus,230929,2
ERR575901,1335626,Middle East respiratory syndrome coronavirus,230927,230927
ERR575902,694002,Betacoronavirus,382104,0
ERR575902,693995,Coronavirinae,382104,0
ERR575902,696098,unclassified Betacoronavirus,382102,10
ERR575902,1335626,Middle East respiratory syndrome coronavirus,382090,382090
ERR575902,694007,Tylonycteris bat coronavirus HKU4,2,2
ERR575902,1385427,Betacoronavirus Erinaceus/VMC/DEU/2012,2,2
ERR575903,2501931,Orthocoronavirinae,242351,0
